"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"EP400",-0.571,-0.908,-2.77,0.0064,0.0122,"None","57634","E1A binding protein p400","down",2.19382002601611
"ATP6V0A2",-0.723,-0.611,-2.77,0.00644,0.0123,"None","23545","ATPase H+ transporting V0 subunit a2","down",2.19111413264019
"EIF3K",0.722,1.33,2.76,0.00649,0.0123,"--","27335","eukaryotic translation initiation factor 3 subunit K","up",2.18775530319963
"SNX33",0.969,-1.78,2.76,0.00653,0.0124,"Non-endocrine","257364","sorting nexin 33","up",2.18508681872493
"CDKN2A",-1.4,-1.54,-2.76,0.00654,0.0124,"None","1029","cyclin dependent kinase inhibitor 2A","down",2.18442225167573
"LAMTOR2",-0.945,-0.526,-2.76,0.00655,0.0125,"Non-endocrine","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","down",2.18375870000822
"SCML2",-1.11,-1.45,-2.76,0.00657,0.0125,"None","10389","Scm polycomb group protein like 2","down",2.18243463044022
"HRNR",-1.52,-0.345,-2.76,0.00657,0.0125,"None","388697","hornerin","down",2.18243463044022
"LAMP2",-0.604,3.39,-2.76,0.00657,0.0125,"--","3920","lysosomal associated membrane protein 2","down",2.18243463044022
"TMEM135",-1.01,-0.838,-2.76,0.00658,0.0125,"None","65084","transmembrane protein 135","down",2.18177410638604
"ATR",0.874,-2.36,2.76,0.00659,0.0125,"None","545","ATR serine/threonine kinase","up",2.18111458540599
"PLGRKT",-0.646,0.906,-2.76,0.00659,0.0125,"None","55848","plasminogen receptor with a C-terminal lysine","down",2.18111458540599
"NEMP1",0.901,-1.86,2.76,0.00663,0.0126,"None","23306","nuclear envelope integral membrane protein 1","up",2.17848647159523
"IFIT2",1.95,-1.66,2.76,0.00663,0.0126,"None","3433","interferon induced protein with tetratricopeptide repeats 2","up",2.17848647159523
"UHRF1BP1",0.512,5.07,2.76,0.00663,0.0126,"None","54887","UHRF1 binding protein 1","up",2.17848647159523
"ACOT13",-0.75,2.18,-2.76,0.00665,0.0126,"None","55856","acyl-CoA thioesterase 13","down",2.1771783546969
"RNF169",0.904,-1.43,2.76,0.00667,0.0126,"None","254225","ring finger protein 169","up",2.17587416608345
"DNAJC30",-0.66,0.331,-2.75,0.00668,0.0127,"--","84277","DnaJ heat shock protein family (Hsp40) member C30","down",2.17522353752445
"MRPS17",-0.7,0.345,-2.75,0.0067,0.0127,"None","51373","mitochondrial ribosomal protein S17","down",2.17392519729917
"LRRC1",0.801,-2.07,2.75,0.00672,0.0127,"--","55227","leucine rich repeat containing 1","up",2.17263072694617
"RPS6KA4",0.567,-0.879,2.75,0.00673,0.0127,"--","8986","ribosomal protein S6 kinase A4","up",2.17198493577602
"ECI1",0.499,3.47,2.75,0.00674,0.0127,"--","1632","enoyl-CoA delta isomerase 1","up",2.17134010346468
"SET",-0.64,2.92,-2.75,0.00674,0.0127,"--","6418","SET nuclear proto-oncogene","down",2.17134010346468
"PPP1R13B",0.861,-3.45,2.75,0.00679,0.0128,"--","23368","protein phosphatase 1 regulatory subunit 13B","up",2.1681302257195
"CXCL8",1.38,-2.24,2.74,0.00703,0.0133,"None","3576","C-X-C motif chemokine ligand 8","up",2.15304467498018
"SMG5",0.747,-1.97,2.74,0.00705,0.0133,"--","23381","SMG5 nonsense mediated mRNA decay factor","up",2.1518108830086
"VWA7",-1.24,-2.23,-2.74,0.00705,0.0133,"None","80737","von Willebrand factor A domain containing 7","down",2.1518108830086
"ERAP1",0.891,0.969,2.73,0.00709,0.0134,"None","51752","endoplasmic reticulum aminopeptidase 1","up",2.14935376481693
"SLC39A6",-1.17,-2.77,-2.73,0.00716,0.0135,"--","25800","solute carrier family 39 member 6","down",2.14508697769214
"FAM210A",-0.646,-0.684,-2.73,0.00717,0.0135,"None","125228","family with sequence similarity 210 member A","down",2.1444808443322
"CFL2",-0.734,0.356,-2.73,0.0072,0.0136,"None","1073","cofilin 2","down",2.14266750356873
"CALCOCO1",0.841,-2.37,2.73,0.0072,0.0136,"None","57658","calcium binding and coiled-coil domain 1","up",2.14266750356873
"UBE2F",0.747,-1.54,2.73,0.00723,0.0136,"--","140739","ubiquitin conjugating enzyme E2 F (putative)","up",2.14086170270547
"TBCA",-0.795,2.14,-2.73,0.00723,0.0136,"--","6902","tubulin folding cofactor A","down",2.14086170270547
"GPAT3",1.7,-4.17,2.73,0.00724,0.0136,"None","84803","glycerol-3-phosphate acyltransferase 3","up",2.14026143380285
"RBM42",-0.564,-0.137,-2.73,0.00726,0.0137,"--","79171","RNA binding motif protein 42","down",2.13906337929991
"SLC66A2",-0.968,0.496,-2.72,0.00732,0.0138,"--","80148","solute carrier family 66 member 2","down",2.13548891894161
"UBE2L6",0.801,-0.45,2.72,0.00732,0.0138,"None","9246","ubiquitin conjugating enzyme E2 L6","up",2.13548891894161
"ABT1",0.859,-1.59,2.72,0.00734,0.0138,"None","29777","activator of basal transcription 1","up",2.13430394008393
"ABCB1",-0.939,0.733,-2.72,0.00734,0.0138,"None","5243","ATP binding cassette subfamily B member 1","down",2.13430394008393
"RAB29",-0.692,0.321,-2.72,0.00737,0.0139,"None","8934","RAB29, member RAS oncogene family","down",2.13253251214095
"ATXN2L",-0.494,2.44,-2.72,0.00739,0.0139,"--","11273","ataxin 2 like","down",2.13135556160517
"CRADD",-0.672,-0.978,-2.72,0.00741,0.0139,"--","8738","CASP2 and RIPK1 domain containing adaptor with death domain","down",2.13018179202067
"HMGN3",-1.37,-5.01,-2.72,0.00741,0.0139,"None","9324","high mobility group nucleosomal binding domain 3","down",2.13018179202067
"DUS3L",0.727,-1.71,2.72,0.00745,0.014,"--","56931","dihydrouridine synthase 3 like","up",2.12784372725171
"UBE4B",-0.529,-0.425,-2.72,0.00748,0.014,"--","10277","ubiquitination factor E4B","down",2.12609840213554
"DCLK2",-0.82,-1.43,-2.72,0.00749,0.0141,"None","166614","doublecortin like kinase 2","down",2.12551818230053
"MACROD1",0.687,0.591,2.72,0.00749,0.0141,"None","28992","mono-ADP ribosylhydrolase 1","up",2.12551818230053
"CCDC137",1.22,-2.89,2.71,0.00751,0.0141,"None","339230","coiled-coil domain containing 137","up",2.12436006299583
"NDUFB6",-0.565,2.76,-2.71,0.00752,0.0141,"None","4712","NADH:ubiquinone oxidoreductase subunit B6","down",2.12378215940836
"DYNLL1",-0.768,2.48,-2.71,0.00752,0.0141,"None","8655","dynein light chain LC8-type 1","down",2.12378215940836
"FZD6",1.6,-4.15,2.71,0.00755,0.0142,"--","8323","frizzled class receptor 6","up",2.12205304837081
"KMT2E",-1.02,-0.693,-2.71,0.00759,0.0142,"None","55904","lysine methyltransferase 2E","down",2.11975822410452
"VMA21",-0.709,2.2,-2.71,0.00762,0.0143,"--","203547","vacuolar ATPase assembly factor VMA21","down",2.1180450286604
"KIF1B",0.896,-2.02,2.71,0.00762,0.0143,"None","23095","kinesin family member 1B","up",2.1180450286604
"PPHLN1",-0.621,0.0774,-2.71,0.00763,0.0143,"--","51535","periphilin 1","down",2.11747546204512
"PRKD1",0.929,-2.08,2.71,0.00765,0.0143,"None","5587","protein kinase D1","up",2.11633856484638
"GPX8",1.33,-0.409,2.71,0.00767,0.0143,"Non-endocrine","493869","glutathione peroxidase 8 (putative)","up",2.11520463605102
"SYBU",-1.05,-3.56,-2.71,0.00768,0.0144,"--","55638","syntabulin","down",2.11463877996849
"CCT6B",-1.31,-2.92,-2.71,0.00769,0.0144,"None","10693","chaperonin containing TCP1 subunit 6B","down",2.11407366019857
"B9D1",-0.795,-0.618,-2.71,0.0077,0.0144,"None","27077","B9 domain containing 1","down",2.11350927482752
"COPS7B",-0.604,1.03,-2.71,0.0077,0.0144,"None","64708","COP9 signalosome subunit 7B","down",2.11350927482752
"PIP4P1",-0.94,-2.24,-2.71,0.0077,0.0144,"None","90809","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1","down",2.11350927482752
"JTB",-0.93,-1.38,-2.7,0.00771,0.0144,"--","10899","jumping translocation breakpoint","down",2.11294562194904
"EHD2",1.03,2.21,2.7,0.00771,0.0144,"None","30846","EH domain containing 2","up",2.11294562194904
"UBR7",-0.489,-0.242,-2.7,0.00771,0.0144,"--","55148","ubiquitin protein ligase E3 component n-recognin 7","down",2.11294562194904
"CIC",-0.649,-1.2,-2.7,0.00775,0.0145,"None","23152","capicua transcriptional repressor","down",2.11069829749369
"APOH",-1.36,1.92,-2.7,0.00775,0.0145,"None","350","apolipoprotein H","down",2.11069829749369
"LSM6",-0.909,1.59,-2.7,0.00777,0.0145,"None","11157","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated","down",2.10957898119909
"MEF2D",-0.497,-0.331,-2.7,0.00778,0.0145,"None","4209","myocyte enhancer factor 2D","down",2.10902040301031
"AGA",0.785,2.16,2.7,0.00779,0.0145,"None","175","aspartylglucosaminidase","up",2.10846254232744
"ATP5MD",-0.803,2.01,-2.7,0.00783,0.0146,"None","84833","ATP synthase membrane subunit DAPIT","down",2.10623823794206
"BRD7",-1.14,-3.1,-2.7,0.00787,0.0147,"--","29117","bromodomain containing 7","down",2.10402526764094
"CALD1",-0.938,2.76,-2.69,0.00802,0.0149,"None","800","caldesmon 1","down",2.09582563171584
"CTU2",0.678,-1.91,2.69,0.00804,0.015,"--","348180","cytosolic thiouridylase subunit 2","up",2.09474395125155
"CD81",-0.939,-0.786,-2.69,0.00806,0.015,"None","975","CD81 molecule","down",2.09366495819491
"RXRA",0.926,-1.7,2.69,0.00811,0.0151,"None","6256","retinoid X receptor alpha","up",2.09097914578884
"MRI1",0.902,1.07,2.69,0.00814,0.0151,"None","84245","methylthioribose-1-phosphate isomerase 1","up",2.0893755951108
"RFK",-0.48,-0.0465,-2.68,0.00817,0.0152,"None","55312","riboflavin kinase","down",2.08777794346758
"MYADM",0.638,3.22,2.68,0.00818,0.0152,"None","91663","myeloid associated differentiation marker","up",2.08724669632868
"ATP13A2",0.62,-1.04,2.68,0.00822,0.0153,"--","23400","ATPase cation transporting 13A2","up",2.08512818245995
"CPT2",-0.612,2.32,-2.68,0.00823,0.0153,"--","1376","carnitine palmitoyltransferase 2","down",2.08460016478773
"SLC38A4",-1.27,-1.63,-2.68,0.0083,0.0154,"None","55089","solute carrier family 38 member 4","down",2.08092190762393
"MAPK11",-1.1,-2.55,-2.68,0.00832,0.0154,"None","5600","mitogen-activated protein kinase 11","down",2.07987667370928
"RHBDD1",1.66,-4.93,2.68,0.00832,0.0154,"None","84236","rhomboid domain containing 1","up",2.07987667370928
"MLH1",-0.528,-1.15,-2.68,0.00839,0.0156,"--","4292","mutL homolog 1","down",2.0762380391713
"TAF9B",-0.817,-1.65,-2.67,0.00839,0.0156,"--","51616","TATA-box binding protein associated factor 9b","down",2.0762380391713
"TRMT10A",1.5,-3.03,2.67,0.0084,0.0156,"None","93587","tRNA methyltransferase 10A","up",2.07572071393812
"CRH",-2.33,-2.32,-2.67,0.00841,0.0156,"Non-endocrine","1392","corticotropin releasing hormone","down",2.07520400420209
"C20orf27",-0.63,-0.262,-2.67,0.00841,0.0156,"--","54976","chromosome 20 open reading frame 27","down",2.07520400420209
"PROX1",-1.17,-2.45,-2.67,0.00842,0.0156,"None","5629","prospero homeobox 1","down",2.07468790850035
"PUSL1",-0.759,-1.32,-2.67,0.00848,0.0157,"--","126789","pseudouridine synthase like 1","down",2.07160414774329
"TMEM184C",-0.613,-1.51,-2.67,0.00853,0.0158,"None","55751","transmembrane protein 184C","down",2.06905096883248
"SPTBN4",-1.25,-2.71,-2.67,0.00853,0.0158,"Endocrine","57731","spectrin beta, non-erythrocytic 4","down",2.06905096883248
"PGPEP1",0.89,-2.17,2.67,0.00855,0.0158,"--","54858","pyroglutamyl-peptidase I","up",2.06803388527183
"RMDN1",-0.573,1.18,-2.67,0.00858,0.0159,"None","51115","regulator of microtubule dynamics 1","down",2.06651271215129
"USP9Y",-0.624,-1.45,-2.67,0.00859,0.0159,"None","8287","ubiquitin specific peptidase 9 Y-linked","down",2.06600683616876
"P3H3",-1.07,-2.67,-2.67,0.0086,0.0159,"None","10536","prolyl 3-hydroxylase 3","down",2.06550154875643
"ORC3",-0.527,-0.729,-2.67,0.00862,0.0159,"None","23595","origin recognition complex subunit 3","down",2.06449273417529
"DENR",-0.557,1.83,-2.66,0.00864,0.016,"--","8562","density regulated re-initiation and release factor","down",2.06348625752111
"TTC17",0.689,-0.807,2.66,0.00867,0.016,"--","55761","tetratricopeptide repeat domain 17","up",2.06198090252379
"NDUFA12",-0.539,1.92,-2.66,0.00868,0.016,"--","55967","NADH:ubiquinone oxidoreductase subunit A12","down",2.06148027482351
"LENG1",-0.801,-0.997,-2.66,0.0087,0.0161,"None","79165","leukocyte receptor cluster member 1","down",2.06048074738138
"UROS",-0.596,0.176,-2.66,0.00872,0.0161,"--","7390","uroporphyrinogen III synthase","down",2.05948351506743
"LIG1",-1.71,-2.61,-2.66,0.00875,0.0161,"None","3978","DNA ligase 1","down",2.05799194697769
"TXNDC12",0.672,1.93,2.66,0.0088,0.0162,"--","51060","thioredoxin domain containing 12","up",2.05551732784983
"SLC25A35",-0.627,-0.639,-2.66,0.00883,0.0163,"None","399512","solute carrier family 25 member 35","down",2.05403929642243
"NAP1L1",-0.547,1.16,-2.65,0.0089,0.0164,"--","4673","nucleosome assembly protein 1 like 1","down",2.05060999335509
"KPRP",-1.24,-0.979,-2.65,0.00891,0.0164,"--","448834","keratinocyte proline rich protein","down",2.05012229596313
"STK10",-0.541,-1.06,-2.65,0.00892,0.0164,"None","6793","serine/threonine kinase 10","down",2.04963514562388
"ARHGAP42",1.43,-4.42,2.65,0.00894,0.0165,"None","143872","Rho GTPase activating protein 42","up",2.04866248120408
"MRPS23",-0.508,1.04,-2.65,0.00895,0.0165,"None","51649","mitochondrial ribosomal protein S23","down",2.04817696468409
"NSD3",0.588,-0.96,2.65,0.00905,0.0167,"--","54904","nuclear receptor binding SET domain protein 3","up",2.0433514207948
"TMEM259",-1.13,-2.94,-2.65,0.00906,0.0167,"--","91304","transmembrane protein 259","down",2.04287180232319
"RPLP1",1.64,-0.803,2.65,0.00907,0.0167,"None","6176","ribosomal protein lateral stalk subunit P1","up",2.0423927129399
"MIEF1",-0.52,-0.814,-2.65,0.00908,0.0167,"None","54471","mitochondrial elongation factor 1","down",2.04191415147891
"IRF2BP2",-0.634,-0.768,-2.64,0.00915,0.0168,"None","359948","interferon regulatory factor 2 binding protein 2","down",2.03857890593355
"CHMP1A",0.602,1.52,2.64,0.00915,0.0168,"--","5119","charged multivesicular body protein 1A","up",2.03857890593355
"SGK2",1.42,-2.38,2.64,0.00917,0.0169,"None","10110","serum/glucocorticoid regulated kinase 2","up",2.03763066432998
"C19orf12",-0.775,-1.66,-2.64,0.00919,0.0169,"--","83636","chromosome 19 open reading frame 12","down",2.03668448861389
"MRPL21",-0.513,1.17,-2.64,0.0092,0.0169,"None","219927","mitochondrial ribosomal protein L21","down",2.03621217265444
"TSC22D2",0.76,-2.34,2.64,0.00936,0.0172,"None","9819","TSC22 domain family member 2","up",2.02872415126189
"TBC1D22A",0.549,-0.473,2.64,0.00937,0.0172,"None","25771","TBC1 domain family member 22A","up",2.02826040911222
"PTAR1",-0.782,-0.906,-2.63,0.0094,0.0172,"--","375743","protein prenyltransferase alpha subunit repeat containing 1","down",2.0268721464003
"PWP1",1.14,-1.92,2.63,0.00945,0.0173,"--","11137","PWP1 homolog, endonuclein","up",2.02456819149074
"BCL9",-0.94,-2.14,-2.63,0.0095,0.0174,"None","607","BCL9 transcription coactivator","down",2.02227639471115
"DHX40",-0.83,-1.39,-2.63,0.00954,0.0175,"Endocrine","79665","DEAH-box helicase 40","down",2.0204516252959
"ERG28",0.691,1.3,2.63,0.0096,0.0176,"--","11161","ergosterol biosynthesis 28 homolog","up",2.01772876696043
"AP1AR",-1.09,-1.42,-2.63,0.0096,0.0176,"None","55435","adaptor related protein complex 1 associated regulatory protein","down",2.01772876696043
"RAB11FIP5",-0.581,-1.16,-2.62,0.00967,0.0177,"None","26056","RAB11 family interacting protein 5","down",2.014573525917
"ACP2",0.48,1.84,2.62,0.0097,0.0177,"None","53","acid phosphatase 2, lysosomal","up",2.01322826573376
"MBLAC2",-0.586,-0.189,-2.62,0.00981,0.0179,"None","153364","metallo-beta-lactamase domain containing 2","down",2.00833099262005
"GSTA4",-0.961,-1.15,-2.62,0.00983,0.018,"None","2941","glutathione S-transferase alpha 4","down",2.00744648216786
"NBEAL2",0.681,-1.53,2.62,0.00984,0.018,"None","23218","neurobeachin like 2","up",2.00700490156866
"ECH1",0.631,3.47,2.62,0.00985,0.018,"None","1891","enoyl-CoA hydratase 1","up",2.00656376950239
"C2CD4B",-1.4,0.107,-2.62,0.00985,0.018,"None","388125","C2 calcium dependent domain containing 4B","down",2.00656376950239
"RBMXL1",0.506,0.369,2.62,0.00987,0.018,"None","494115","RBMX like 1","up",2.00568284733036
"NDUFV3",-1.03,-0.362,-2.62,0.00988,0.0181,"--","4731","NADH:ubiquinone oxidoreductase subunit V3","down",2.00524305541237
"RNF13",1.03,-2.05,2.62,0.00991,0.0181,"--","11342","ring finger protein 13","up",2.00392634551472
"ARMCX5",-1.22,-3.22,-2.62,0.00992,0.0181,"--","64860","armadillo repeat containing X-linked 5","down",2.00348832784582
"SSH1",-1.27,-3.94,-2.61,0.00999,0.0182,"None","54434","slingshot protein phosphatase 1","down",2.00043451177402
"CPLX1",-1.31,-2.81,-2.61,0.01,0.0182,"None","10815","complexin 1","down",2
"EXTL2",-0.891,-1.63,-2.61,0.01,0.0183,"None","2135","exostosin like glycosyltransferase 2","down",2
"NCBP2",-0.486,0.914,-2.61,0.0101,0.0183,"--","22916","nuclear cap binding protein subunit 2","down",1.99567862621736
"PXK",-0.731,-1.13,-2.6,0.0102,0.0186,"None","54899","PX domain containing serine/threonine kinase like","down",1.99139982823808
"ARHGEF11",-0.494,-0.783,-2.61,0.0102,0.0185,"--","9826","Rho guanine nucleotide exchange factor 11","down",1.99139982823808
"C12orf57",-1.23,-1.96,-2.6,0.0103,0.0188,"None","113246","chromosome 12 open reading frame 57","down",1.98716277529483
"KRT1",-1.21,6.17,-2.6,0.0103,0.0188,"None","3848","keratin 1","down",1.98716277529483
"PCNA",0.498,2.43,2.6,0.0103,0.0188,"None","5111","proliferating cell nuclear antigen","up",1.98716277529483
"RAP2B",0.876,0.683,2.6,0.0103,0.0188,"None","5912","RAP2B, member of RAS oncogene family","up",1.98716277529483
"GCFC2",-0.562,-0.83,-2.6,0.0103,0.0187,"--","6936","GC-rich sequence DNA-binding factor 2","down",1.98716277529483
"HSP90B1",0.576,6.35,2.6,0.0103,0.0188,"None","7184","heat shock protein 90 beta family member 1","up",1.98716277529483
"TAF6L",-0.577,-1.12,-2.6,0.0104,0.0189,"None","10629","TATA-box binding protein associated factor 6 like","down",1.98296666070122
"PLA2G15",-0.83,-1.41,-2.6,0.0104,0.0189,"--","23659","phospholipase A2 group XV","down",1.98296666070122
"MRTFA",0.788,-2.33,2.6,0.0104,0.0189,"None","57591","myocardin related transcription factor A","up",1.98296666070122
"ICAM2",-1.33,-3.13,-2.6,0.0105,0.019,"None","3384","intercellular adhesion molecule 2","down",1.97881070093006
"TARBP1",1.08,-2.44,2.6,0.0105,0.019,"None","6894","TAR (HIV-1) RNA binding protein 1","up",1.97881070093006
"FAM114A1",-0.452,1.07,-2.6,0.0105,0.019,"None","92689","family with sequence similarity 114 member A1","down",1.97881070093006
"EIF2AK3",0.792,-1.34,2.6,0.0105,0.019,"None","9451","eukaryotic translation initiation factor 2 alpha kinase 3","up",1.97881070093006
"GUCY1B1",-0.488,-0.165,-2.59,0.0106,0.0192,"None","2983","guanylate cyclase 1 soluble subunit beta 1","down",1.97469413473523
"AGFG2",-0.78,-0.303,-2.59,0.0106,0.0192,"None","3268","ArfGAP with FG repeats 2","down",1.97469413473523
"LPP",0.551,1.33,2.59,0.0106,0.0192,"None","4026","LIM domain containing preferred translocation partner in lipoma","up",1.97469413473523
"TM9SF2",0.467,1.72,2.59,0.0106,0.0193,"--","9375","transmembrane 9 superfamily member 2","up",1.97469413473523
"MYL6B",-0.61,-1.56,-2.59,0.0107,0.0194,"None","140465","myosin light chain 6B","down",1.97061622231479
"FCSK",-0.491,0.793,-2.59,0.0107,0.0193,"--","197258","fucose kinase","down",1.97061622231479
"GTF2E2",0.977,-2.33,2.59,0.0107,0.0194,"--","2961","general transcription factor IIE subunit 2","up",1.97061622231479
"PIK3C2A",0.522,-0.474,2.59,0.0107,0.0194,"None","5286","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","up",1.97061622231479
"AGPS",0.554,0.679,2.59,0.0107,0.0193,"--","8540","alkylglycerone phosphate synthase","up",1.97061622231479
"PLEKHG3",0.643,0.0149,2.58,0.0108,0.0196,"None","26030","pleckstrin homology and RhoGEF domain containing G3","up",1.96657624451305
